教養科目,ハングル初級Ⅰ,高木麻里,,"火４,木２",前期,,4,"近年、映画やドラマ、音楽などを通じて韓国社会や文化に触れる機会が増え、韓国語に対する関心も高まっています。韓国の文字や言葉の学習が、異文化理解や隣国への関心に繋がればと期待しています。
本講座ではまず、ハングル(韓国の文字)の読み書きを習得した後、初歩的な文法を用いた会話や挨拶等を学んでいきます。韓国語習得のための土台づくりに重点を置き、ハングル初級Ⅱの基礎となります。
","ハングルの読み書きを習得する。初歩的な文法を用いて簡単な会話や挨拶が出来る。
",定期試験６０％、平常点４０％(小テスト・学習意欲等),"光化門韓国語スタジオ『シンプル韓国語入門編』アルク(本体2,000円＋税)ISBN9784757418431＋プリント配布",授業の中で適宜必要に応じ紹介する,"日本語話者にとって韓国語は、語順がほぼ同じということもあり比較的学びやすい言語です。毎回の授業内容を必ず復習し、意欲的に吸収するよう努めればきっと身に付きます。途中で諦めないで、最後まで頑張って下さい。
","毎回の授業内容を十分理解するためには授業時間の２倍程度の準備学習及び復習の時間が必要です。（ハングルや単語、文法事項等の習得には毎日時間を割くことが望ましい。)
",,,,,,,,,,,,,
教養科目,ハングル初級ⅡＡ,高木麻里,,木２,後期,,2,"ハングル初級Ⅰで学習した内容をさらに充実させます。初級の文法事項や会話表現を学び、中級への基礎固めをします。
",初級会話で用いられる基礎文法、語彙、語句や表現を習得する。,"定期試験７０％、平常点３０％(小テスト・学習意欲等)
","光化門韓国語スタジオ『シンプル韓国語入門編』アルク(本体2,000円＋税)ISBN9784757418431＋プリント配布",授業の中で適宜必要に応じ紹介する,韓国語の実力向上をめざして根気よく学習を続けましょう。適宜理解度確認の小テスト等を行います。,"毎回の授業内容を十分理解するためには授業時間の２倍程度の準備学習及び復習の時間が必要です。（ハングルや単語、文法事項等の習得には毎日時間を割くことが望ましい。)
",,,,,,,,,,,,,
教養科目,ハングル初級ⅡＢ,李世栄,,火４,後期,,2,"韓国語は日本語と酷似しており、日本語を話す人には学習しやすい言語である。本授業は初めて韓国語を学ぶ人のために、初歩的な日常会話の能力を養成することを目指している。授業中に学んだ会話パターンや熟語などを用いて会話練習を行なうことで、学習者が主体になって会話できるように指導する。ネイティブ先生による指導によって、韓国語の会話能力を一歩一歩確実に養ってゆこうというねらいである。
火曜日のハングル初級ⅡAで学んだ文法知識を応用し、会話を中心とした文章の成り立ちを習い、後期の終わりには韓国語で簡単な韓国のドラマを理解できるようになるだろう。",韓国語の会話はもとより、韓国社会と文化への理解を深める良い機会になる。,"講義時の対応、小テスト、定期試験の成績などを総合的に評価する。
平常点は40％、定期試験の成績は60％の割合で評価する。",プリント配布,ポケットプログレッシブ韓日・日韓辞典（小学館）,毎回しっかり授業に参加し、勉強することが大事です。韓国語は日本語と酷似しており、基礎を学習しただけでも、辞書を引きながら韓国の童話、簡単な新聞記事まで読解ができ、旅先で買い物ができます。前向きに頑張りましょう。,本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業内容に関連する課題に関する調査・考察を含めて、毎回の授業ごとに授業時間の2倍程度の自主的学習を求めます。,,,,,,,,,,,,,
教養科目,ハングル中級,千英子,,火３,前期,,2,読み書き能力向上を図るとともに、平易な日常会話が可能となる程度の口頭運用能力を養成します。,韓国語によるコミュニケーション能力はもとより、韓国社会と文化への理解を深める良い機会になる。,平常点（40％）と定期試験の成績（60％）により総合的に評価する。,基礎から学ぶ韓国語講座（中級）木内明著　　国書刊行会,ポケットプログレッシブ韓日・日韓辞典（小学館）,毎日のように学習を続ける習慣を身につけてください。,本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業内容に関連する課題に関する調査・考察を含めて、毎回の授業ごとに授業時間の2倍程度の自主的学習を求めます。,遅れて申しわけありません（文法）,遅れて申しわけありません（練習と会話）,この背の高い人がご主人ですか（文法）,この背の高い人がご主人ですか（練習と会話）,付き合っている人はいなかったです（文法）,付き合っている人はいなかったです（練習と会話）,通いながらずっと学びましたか（文法）,通いながらずっと学びましたか（練習と会話）,小テストとビデオの鑑賞,どこへ行くつもりですか（文法）,どこへ行くつもりですか（練習と会話）,小学校で習ったことがありますよ（文法）,小学校で習ったことがありますよ（練習と会話）
教養科目,日本語ⅠＡ４,山田佳古,,火３,前期,,2,"初級で学ぶ文法項目を用いながら、会話力・表現力を学ぶ。
さまざまなテーマについて自分の考えを話したり、意見を述べる練習をする。","さまざまなテーマについて自分の言いたいことを表現できる発話力を身につける。
生活する上で必要な会話ができる力を身につける。",平常点30％、小テスト20％、試験50％で評価する。欠席は３回まで。４回欠席すると単位はない。,必要に応じてプリントを配布する。,必要に応じてクラスで指示する。,"・日本語能力試験Ｎ４程度のクラスである。
・プレイスメントテストを受けなければ、受講できない。
・LiveCampus、メールを使用することもある。
・研究生も受講可能だが、LiveCampusを利用することもあるので、必ず受講登録をすること。",本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業内容に関連する調査・考察を含めて、毎回の授業ごとに自主的学習を求めます。毎週４時間程度の学習は必要です。,,,,,,,,,,,,,
教養科目,日本語ⅠＢ４,長友文子,,水３,前期,,2,"初級で学ぶ文法項目を用いながら、場面シラバスに沿って、簡単な会話力・表現力を学ぶ。
大学生としての基礎的な読む力、書く力、話す力、聞く力を身につける。","・生活する上で、必要な場面での簡単な会話ができる語学力を身につける。
・初中級の4技能（読む・書く・話す・聞く）の語学力を身につける。",平常点３０％、小テスト２０％、試験５０％で評価する。,プリントを配布する。,必要に応じてクラスで指示する。,"・日本語の一定能力を持つもの（日本語能力試験N4程度）。
・4回欠席すると単位は出ない。
・プレースメントテストを受けないと受講できない。",予習復習あわせて毎週4時間は必要です。,,,,,,,,,,,,,
教養科目,日本語ⅠＣ４,山田佳古,,金３,後期,,2,"初級で学ぶ文法項目を用いながら、会話力・表現力を学ぶ。
さまざまなテーマについて自分の考えを話したり、意見を述べる練習をする。","さまざまなテーマについて自分の言いたいことを表現できる発話力を身につける。
生活する上で必要な会話ができる力を身につける。",平常点30％、小テスト20％、試験50％で評価する。欠席は３回まで。４回欠席すると単位はない。,必要に応じてプリントを配布する。,必要に応じてクラスで指示する。,"・日本語能力試験Ｎ４程度のクラスである。
・プレイスメントテストを受けなければ、受講できない。
・LiveCampus、メールを使用することもある。
・研究生も受講可能だが、LiveCampusを利用することもあるので、必ず受講登録をすること。",本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業内容に関連する調査・考察を含めて、毎回の授業ごとに自主的学習を求めます。毎週４時間程度の学習は必要です。,,,,,,,,,,,,,
教養科目,日本語ⅠＤ４,長友文子,,水３,後期,,2,"初級で学ぶ文法項目を用いながら、場面シラバスに沿って、簡単な会話力・表現力を学ぶ。
大学生としての基礎的な読む力、書く力、話す力、聞く力を身につける。
","・生活する上で、必要な場面での簡単な会話ができる語学力を身につける。
・初中級の4技能（読む・書く・話す・聞く）の語学力を身につける。",平常点３０％、小テスト２０％、試験５０％で評価する。,プリントを配布する。,必要に応じてクラスで指示する,"・日本語の一定能力を持つもの（日本語能力試験N4程度）。
・4回欠席すると単位は出ない。
・プレースメントテストを受けないと受講できない。
",予習復習あわせて毎週4時間は必要です。,,,,,,,,,,,,,
教養科目,英語ⅠA,NadiaIto,,月２,前期,,2,Thisisaclasswhichfocusesontheskillsofspeakingandlistening.StudentswillhavetheopportunitytobroadentheirtourismEnglishvocabularyandtopracticeusingthisvocabularyinavarietyoftourism-focusedsituations.Theclasswillbetaughtusingtheassignedtextbookandotherrelevantmaterialsandeveryeffortwillbemadetofollowthesyllabusascloselyaspossible.,"MygoalistogivestudentstheopportunitytocommunicatewithmoreconfidenceinEnglishinsettingsconnectedtotourism.Ifstudentsworkhardandtrytouselanguagetaughtinthisclass,theycanimprove!","ClassParticipation:40%,FinalExam:60%
","EnglishforInternationalTourismPre-IntermediateStudents`Book,Pearson2013",授業の中で適宜必要に応じ紹介する,"Studentsshouldbringadictionary(aPCwhenasked)toclassandbepreparedtoparticipatefullyinclassroomactivities.
※担当教員から指示があれば、パソコンを持参してください。","本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業で指示された課題がある場合は、それを達成してください。一定時間（合計して4時間程度）の自主的な学習が重要です。

",Lesson1:Introduction,Lesson2:WorldTourism1,Lesson3:WorldTourism2,Lesson4:WorldTourism3,Lesson5:JobsinTourism1,Lesson6:JobsinTourism2,Lesson7:JobsinTourism3,Lesson8:Mid-termReview,Lesson9:VisitorCentres1,Lesson10:VisitorCentres2,Lesson11:VisitorCentres3,Lesson12:PackageTours1,Lesson13:PackageTours2
教養科目,英語ⅠA,AdrianSmith,,月３,前期,,2,Thisisaclasswhichfocusesontheskillsofspeakingandlistening.StudentswillhavetheopportunitytobroadentheirtourismEnglishvocabularyandtopracticeusingthisvocabularyinavarietyoftourism-focusedsituations.Theclasswillbetaughtusingtheassignedtextbookandotherrelevantmaterialsandeveryeffortwillbemadetofollowthesyllabusascloselyaspossible.,"MygoalistogivestudentstheopportunitytocommunicatewithmoreconfidenceinEnglishinsettingsconnectedtotourism.Ifstudentsworkhardandtrytouselanguagetaughtinthisclass,theycanimprove!","ClassParticipation:40%,FinalExam:60%","EnglishforInternationalTourismPre-IntermediateStudents`Book,Pearson2013",授業の中で適宜必要に応じ紹介する,"Studentsshouldbringadictionary(aPCwhenasked)toclassandbepreparedtoparticipatefullyinclassroomactivities.
※担当教員から指示があれば、パソコンを持参してください。","本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業で指示された課題がある場合は、それを達成してください。一定時間（合計して4時間程度）の自主的な学習が重要です。
",Lesson1:Introduction,Lesson2:WorldTourism1,Lesson3:WorldTourism2,Lesson4:WorldTourism3,Lesson5:JobsinTourism1,Lesson6:JobsinTourism2,Lesson7:JobsinTourism3,Lesson8:Mid-termReview,Lesson9:VisitorCentres1,Lesson10:VisitorCentres2,Lesson11:VisitorCentres3,Lesson12:PackageTours1,Lesson13:PackageTours2
教養科目,英語ⅠA,AdrianSmith,,月１,前期,,2,Thisisaclasswhichfocusesontheskillsofspeakingandlistening.StudentswillhavetheopportunitytobroadentheirtourismEnglishvocabularyandtopracticeusingthisvocabularyinavarietyoftourism-focusedsituations.Theclasswillbetaughtusingtheassignedtextbookandotherrelevantmaterialsandeveryeffortwillbemadetofollowthesyllabusascloselyaspossible.,"MygoalistogivestudentstheopportunitytocommunicatewithmoreconfidenceinEnglishinsettingsconnectedtotourism.Ifstudentsworkhardandtrytouselanguagetaughtinthisclass,theycanimprove!","ClassParticipation:40%,FinalExam:60%
","EnglishforInternationalTourismPre-IntermediateStudents`Book,Pearson2013",授業の中で適宜必要に応じ紹介する,"Studentsshouldbringadictionary(aPCwhenasked)toclassandbepreparedtoparticipatefullyinclassroomactivities.
※担当教員から指示があれば、パソコンを持参してください。","本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業で指示された課題がある場合は、それを達成してください。一定時間（合計して4時間程度）の自主的な学習が重要です。
",Lesson1:Introduction,Lesson2:WorldTourism1,Lesson3:WorldTourism2,Lesson4:WorldTourism3,Lesson5:JobsinTourism1,Lesson6:JobsinTourism2,Lesson7:JobsinTourism3,Lesson8:Mid-termReview,Lesson9:VisitorCentres1,Lesson10:VisitorCentres2,Lesson11:VisitorCentres3,Lesson12:PackageTours1,Lesson13:PackageTours2
教養科目,英語ⅠA,AdrianSmith,,月２,前期,,2,Thisisaclasswhichfocusesontheskillsofspeakingandlistening.StudentswillhavetheopportunitytobroadentheirtourismEnglishvocabularyandtopracticeusingthisvocabularyinavarietyoftourism-focusedsituations.Theclasswillbetaughtusingtheassignedtextbookandotherrelevantmaterialsandeveryeffortwillbemadetofollowthesyllabusascloselyaspossible.,"MygoalistogivestudentstheopportunitytocommunicatewithmoreconfidenceinEnglishinsettingsconnectedtotourism.Ifstudentsworkhardandtrytouselanguagetaughtinthisclass,theycanimprove!","ClassParticipation:40%,FinalExam:60%","EnglishforInternationalTourismPre-IntermediateStudents`Book,Pearson2013",授業の中で適宜必要に応じ紹介する,"Studentsshouldbringadictionary(aPCwhenasked)toclassandbepreparedtoparticipatefullyinclassroomactivities.
※担当教員から指示があれば、パソコンを持参してください。","本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業で指示された課題がある場合は、それを達成してください。一定時間（合計して4時間程度）の自主的な学習が重要です。
",Lesson1:Introduction,Lesson2:WorldTourism1,Lesson3:WorldTourism2,Lesson4:WorldTourism3,Lesson5:JobsinTourism1,Lesson6:JobsinTourism2,Lesson7:JobsinTourism3,Lesson8:Mid-termReview,Lesson9:VisitorCentres1,Lesson10:VisitorCentres2,Lesson11:VisitorCentres3,Lesson12:PackageTours1,Lesson13:PackageTours2
教養科目,英語ⅠA,NadiaIto,,月１,前期,,2,Thisisaclasswhichfocusesontheskillsofspeakingandlistening.StudentswillhavetheopportunitytobroadentheirtourismEnglishvocabularyandtopracticeusingthisvocabularyinavarietyoftourism-focusedsituations.Theclasswillbetaughtucingtheassignedtextbookandotherrelevantmaterialsandeveryeffortwillbemadetofollowthesyllabusascloselyaspossible.,"MygoalistogivestudentstheopportunitytocommunicatewithmoreconfidenceinEnglishinsettingconnectedtotourism.Ifstudentsworkhardandtrytouselanguagetaughtinthisclass,theycanimprove!","ClassParticipation:40%,FinalExam:60%","EnglishforInternationalTourismPre-IntermediateStudents`Book,Pearson2013",授業の中で適宜必要に応じ紹介する,"Studentsshouldbringadictionary(aPCwhenasked)toclassandbepreparedtoparticipatefullyinclassroomactivities.
※担当教員から指示があれば、パソコンを持参してください。","本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業で指示された課題がある場合は、それを達成してください。一定時間（合計して4時間程度）の自主的な学習が重要です。
",Lesson1:Introduction,Lesson2:WorldTourism1,Lesson3:WorldTourism2,Lesson4:WorldTourism3,Lesson5:JobsinTourism1,Lesson6:JobsinTourism2,Lesson7:JobsinTourism3,Lesson8:Mid-termReview,Lesson9:VisitorCentres1,Lesson10:VisitorCentres2,Lesson11:VisitorCentres3,Lesson12:PackageTours1,Lesson13:PackageTours2
教養科目,英語ⅠB,DavidEdwardHilston,,金２,前期,,2,"Inthisclass,wefocusontheskillofwriting.Throughvariousspeakingandwritingactivities,studentswillcontinuetohavetheopportunitytobroadentheirvocabularyanddeveloptheirwritingskill.Theclasswillbetaughtusingvariousmaterialsoraskingstudentstodoaresearchonline.","MygoalistogivestudentstheopportunitytocommunicatewithmoreconfidenceinEnglish.Ifstudentsworkhardandtrytouselanguagetaughtinthisclass,theycanimprove!","ClassParticipation:40%,FinalExam:60%
",Atextbookisnotusedinthiscourse.Materialsaredistributedasnecessary.,授業の中で適宜必要に応じ紹介する,"Studentsshouldbringadictionary(aPCwhenasked)toclassandbepreparedtoparticipatefullyinclassroomactivities.
※担当教員から指示があれば、パソコンを持参してください。",本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業で指示された課題がある場合は、それを達成するとともに、一定時間(4時間程度）の自主的な学習が重要です。,,,,,,,,,,,,,
教養科目,英語ⅠB,DavidEdwardHilston,,金１,前期,,2,"Inthisclass,wefocusontheskillofwriting.Throughvariousspeakingandwritingactivities,studentswillcontinuetohavetheopportunitytobroadentheirvocabularyanddeveloptheirwritingskill.Theclasswillbetaughtusingvariousmaterialsoraskingstudentstodoaresearchonline.","MygoalistogivestudentstheopportunitytocommunicatewithmoreconfidenceinEnglish.Ifstudentsworkhardandtrytouselanguagetaughtinthisclass,theycanimprove!","ClassParticipation:40%,FinalExam:60%",Atextbookisnotusedinthiscourse.Materialsaredistributedasnecessary.,授業の中で適宜必要に応じ紹介する,"Studentsshouldbringadictionary(aPCwhenasked)toclassandbepreparedtoparticipatefullyinclassroomactivities.
※担当教員から指示があれば、パソコンを持参してください。",本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業で指示された課題がある場合は、それを達成するとともに、一定時間(4時間程度）の自主的な学習が重要です。,,,,,,,,,,,,,
教養科目,英語ⅠB,AdrianSmith,,金１,前期,,2,"Inthisclass,wefocusontheskillofwriting.Throughvariousspeakingandwritingactivities,studentswillcontinuetohavetheopportunitytobroadentheirvocabularyanddeveloptheirwritingskill.Theclasswillbetaughtusingvariousmaterialsoraskingstudentstodoaresearchonline.","MygoalistogivestudentstheopportunitytocommunicatewithmoreconfidenceinEnglish.Ifstudentsworkhardandtrytouselanguagetaughtinthisclass,theycanimprove!","ClassParticipation:40%,FinalExam:60%",Atextbookisnotusedinthiscourse.Materialsaredistributedasnecessary.,授業の中で適宜必要に応じ紹介する,"Studentsshouldbringadictionary(aPCwhenasked)toclassandbepreparedtoparticipatefullyinclassroomactivities.
※担当教員から指示があれば、パソコンを持参してください。",本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業で指示された課題がある場合は、それを達成するとともに、一定時間(4時間程度）の自主的な学習が重要です。,,,,,,,,,,,,,
教養科目,英語ⅠB,AdrianSmith,,金２,前期,,2,"Inthisclass,wefocusontheskillofwriting.Throughvariousspeakingandwritingactivities,studentswillcontinuetohavetheopportunitytobroadentheirvocabularyanddeveloptheirwritingskill.Theclasswillbetaughtusingvariousmaterialsoraskingstudentstodoaresearchonline.","MygoalistogivestudentstheopportunitytocommunicatewithmoreconfidenceinEnglish.Ifstudentsworkhardandtrytouselanguagetaughtinthisclass,theycanimprove!","ClassParticipation:40%,FinalExams:60%",Atextbookisnotusedinthiscourse.Materialsaredistributedasnecessary.,授業の中で適宜必要に応じ紹介する,"Studentsshouldbringadictionary(aPCwhenasked)toclassandbepreparedtoparticipatefullyinclassroomactivities.
※担当教員から指示があれば、パソコンを持参してください。",本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業で指示された課題がある場合は、それを達成するとともに、一定時間(4時間程度）の自主的な学習が重要です。,,,,,,,,,,,,,
教養科目,英語ⅠB,AdrianSmith,,金３,前期,,2,"Inthisclass,wefocusontheskillofwriting.Throughvariousspeakingandwritingactivities,studentswillcontinuetohavetheopportunitytobroadentheirvocabularyanddeveloptheirwritingskill.Theclasswillbetaughtusingvariousmaterialsoraskingstudentstodoaresearchonline.","MygoalistogivestudentstheopportunitytocommunicatewithmoreconfidenceinEnglish.Ifstudentsworkhardandtrytouselanguagetaughtinthisclass,theycanimprove!","ClassParticipation:40%,FinalExam:60%",Atextbookisnotusedinthiscourse.Materialsaredistributedasnecessary.,授業の中で適宜必要に応じ紹介する,"Studentsshouldbringadictionary(aPCwhenasked)toclassandbepreparedtoparticipatefullyinclassroomactivities.
※担当教員から指示があれば、パソコンを持参してください。",本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業で指示された課題がある場合は、それを達成するとともに、一定時間(4時間程度）の自主的な学習が重要です。,,,,,,,,,,,,,
教養科目,英語ⅡA,NadiaIto,,月２,後期,,2,Thisisaclasswhichcontinuestofocusontheskillsofspeakingandlistening.StudentswillhavefurtheropportunitytobroadentheirtourismEnglishvocabularyandtopracticeusingthisvocabularyinavarietyoftourism-focusedsituations.Theclasswillbetaughtusingtheassignedtextbookandotherrelevantmaterialsandeveryeffortwillbemadetofollowthesyllabusascloselyaspossible.,"MygoalistocontinuetogivestudentstheopportunitytocommunicatewithmoreconfidenceinEnglishinsettingsconnectedtotourism.Ifstudentsworkhardandtrytouselanguagetaughtinthisclass,theycanimprove!","ClassParticipation:40%,FinalExam:60%","EnglishforInternationalTourismPre-IntermediateStudents`Book,Pearson2013",授業の中で適宜必要に応じ紹介する,"Studentsshouldbringadictionary(aPCwhenasked)toclassandbepreparedtoparticipatefullyinclassroomactivities.
※担当教員から指示があれば、パソコンを持参してください。","本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業で指示された課題がある場合は、それを達成してください。一定時間（合計して4時間程度）の自主的な学習が重要です。
",Lesson1:Introduction,Lesson2:Hotels1,Lesson3:Hotels2,Lesson4:Hotels3,Lesson5:NatureTourism1,Lesson6:NatureTourism2,Lesson7:NatureTourism3,Lesson8:Mid-termReview,Lesson9:AirTravel1,Lesson10:AirTravel2,Lesson11:AirTravel3,Lesson12:Marketing1,Lesson13:Marketing2
教養科目,英語ⅡA,NadiaIto,,月１,後期,,2,Thisisaclasswhichcontinuestofocusontheskillsofspeakingandlistening.StudentswillhavefurtheropportunitytobroadentheirtourismEnglishvocabularyandtopracticeusingthisvocabularyinavarietyoftourism-focusedsituations.Theclasswillbetaughtusingtheassignedtextbookandotherrelevantmaterialsandeveryeffortwillbemadetofollowthesyllabusascloselyaspossible.,"MygoalistocontinuetogivestudentstheopportunitytocommunicatewithmoreconfidenceinEnglishinsettingsconnectedtotourism.Ifstudentsworkhardandtrytouselanguagetaughtinthisclass,theycanimprove!","ClassParticipation:40%,FinalExam:60%","EnglishforInternationalTourismPre-IntermediateStudents`Book,Pearson2013",授業の中で適宜必要に応じ紹介する,"Studentsshouldbringadictionary(aPCwhenasked)toclassandbepreparedtoparticipatefullyinclassroomactivities.
※担当教員から指示があれば、パソコンを持参してください。","本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業で指示された課題がある場合は、それを達成してください。一定時間（合計して4時間程度）の自主的な学習が重要です。
",Lesson1:Introduction,Lesson2:Hotels1,Lesson3:Hotels2,Lesson4:Hotels3,Lesson5:NatureTourism1,Lesson6:NatureTourism2,Lesson7:NatureTourism3,Lesson8:Mid-termReview,Lesson9:AirTravel1,Lesson10:AirTravel2,Lesson11:AirTravel3,Lesson12:Marketing1,Lesson13:Marketing2
教養科目,英語ⅡA,AdrianSmith,,月１,後期,,2,Thisisaclasswhichcontinuestofocusontheskillsofspeakingandlistening.StudentswillhavefurtheropportunitytobroadentheirtourismEnglishvocabularyandtopracticeusingthisvocabularyinavarietyoftourism-focusedsituations.Theclasswillbetaughtusingtheassignedtextbookandotherrelevantmaterialsandeveryeffortwillbemadetofollowthesyllabusascloselyaspossible.,"MygoalistocontinuetogivestudentstheopportunitytocommunicatewithmoreconfidenceinEnglishinsettingsconnectedtotourism.Ifstudentsworkhardandtrytouselanguagetaughtinthisclass,theycanimprove!","ClassParticipation:40%,FinalExam:60%","EnglishforInternationalTourismPre-IntermediateStudents`Book,Pearson2013",授業の中で適宜必要に応じ紹介する,"Studentsshouldbringadictionary(aPCwhenasked)toclassandbepreparedtoparticipatefullyinclassroomactivities.
※担当教員から指示があれば、パソコンを持参してください。","本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業で指示された課題がある場合は、それを達成してください。一定時間（合計して4時間程度）の自主的な学習が重要です。
",Lesson1:Introduction,Lesson2:Hotels1,Lesson3:Hotels2,Lesson4:Hotels3,Lesson5:NatureTourism1,Lesson6:NatureTourism2,Lesson7:NatureTourism3,Lesson8:Mid-termReview,Lesson9:AirTravel1,Lesson10:AirTravel2,Lesson11:AirTravel3,Lesson12:Marketing1,Lesson13:Marketing2
教養科目,英語ⅡA,AdrianSmith,,月２,後期,,2,Thisisaclasswhichcontinuestofocusontheskillsofspeakingandlistening.StudentswillhavefurtheropportunitytobroadentheirtourismEnglishvocabularyandtopracticeusingthisvocabularyinavarietyoftourism-focusedsituations.Theclasswillbetaughtusingtheassignedtextbookandotherrelevantmaterialsandeveryeffortwillbemadetofollowthesyllabusascloselyaspossible.,"MygoalistocontinuetogivestudentstheopportunitytocommunicatewithmoreconfidenceinEnglishinsettingsconnectedtotourism.Ifstudentsworkhardandtrytouselanguagetaughtinthisclass,theycanimprove!","ClassParticipation:40%,FinalExam:60%","EnglishforInternationalTourismPre-IntermediateStudents`Book,Pearson2013",授業の中で適宜必要に応じ紹介する,"Studentsshouldbringadictionary(aPCwhenasked)toclassandbepreparedtoparticipatefullyinclassroomactivities.
※担当教員から指示があれば、パソコンを持参してください。","本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業で指示された課題がある場合は、それを達成してください。一定時間（合計して4時間程度）の自主的な学習が重要です。
",Lesson1:Introduction,Lesson2:Hotels1,Lesson3:Hotels2,Lesson4:Hotels3,Lesson5:NatureTourism1,Lesson6:NatureTourism2,Lesson7:NatureTourism3,Lesson8:Mid-termReview,Lesson9:AirTravel1,Lesson10:AirTravel2,Lesson11:AirTravel3,Lesson12:Marketing1,Lesson13:Marketing2
教養科目,英語ⅡA,AdrianSmith,,月３,後期,,2,Thisisaclasswhichcontinuestofocusontheskillsofspeakingandlistening.StudentswillhavefurtheropportunitytobroadentheirtourismEnglishvocabularyandtopracticeusingthisvocabularyinavarietyoftourism-focusedsituations.Theclasswillbetaughtusingtheassignedtextbookandotherrelevantmaterialsandeveryeffortwillbemadetofollowthesyllabusascloselyaspossible.,"MygoalistocontinuetogivestudentstheopportunitytocommunicatewithmoreconfidenceinEnglishinsettingsconnectedtotourism.Ifstudentsworkhardandtrytouselanguagetaughtinthisclass,theycanimprove!","ClassParticipation:40%,FinalExam:60%","EnglishforInternationalTourismPre-IntermediateStudents`Book,Pearson2013",授業の中で適宜必要に応じ紹介する,"Studentsshouldbringadictionary(aPCwhenasked)toclassandbepreparedtoparticipatefullyinclassroomactivities.
※担当教員から指示があれば、パソコンを持参してください。","本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業で指示された課題がある場合は、それを達成してください。一定時間（合計して4時間程度）の自主的な学習が重要です。
",Lesson1:Introduction,Lesson2:Hotels1,Lesson3:Hotels2,Lesson4:Hotels3,Lesson5:NatureTourism1,Lesson6:NatureTourism2,Lesson7:NatureTourism3,Lesson8:Mid-termReview,Lesson9:AirTravel1,Lesson10:AirTravel2,Lesson11:AirTravel3,Lesson12:Marketing1,Lesson13:Marketing2
教養科目,英語ⅡB,DavidEdwardHilston,,金１,後期,,2,"Inthisclass,wefocusontheskillofwriting.Throughvariousspeakingandwritingactivities,studentswillcontinuetohavetheopportunitytobroadentheirvocabularyanddeveloptheirwritingskill.Theclasswillbetaughtusingvariousmaterialsoraskingstudentstodoaresearchonline.","MygoalistocontinuetogivestudentstheopportunitytocommunicatewithmoreconfidenceinEnglish.Ifstudentsworkhardandtrytouselanguagetaughtinthisclass,theycanimprove!","ClassParticipation:40%,FinalExam:60%",Atextbookisnotusedinthiscourse.Materialsaredistributedasnecessary.,授業の中で適宜必要に応じ紹介する,"Studentsshouldbringadictionary(aPCwhenasked)toclassandbepreparedtoparticipatefullyinclassroomactivities.
※担当教員から指示があれば、パソコンを持参してください。",本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業で指示された課題がある場合は、それを達成するとともに、一定時間(4時間程度）の自主的な学習が重要です。,,,,,,,,,,,,,
教養科目,英語ⅡB,DavidEdwardHilston,,金２,後期,,2,"Inthisclass,wefocusontheskillofwriting.Throughvariousspeakingandwritingactivities,studentswillcontinuetohavetheopportunitytobroadentheirvocabularyanddeveloptheirwritingskill.Theclasswillbetaughtusingvariousmaterialsoraskingstudentstodoaresearchonline.","MygoalistocontinuetogivestudentstheopportunitytocommunicatewithmoreconfidenceinEnglish.Ifstudentsworkhardandtrytouselanguagetaughtinthisclass,theycanimprove!","ClassParticipation:40%,FinalExam:60%",Atextbookisnotusedinthiscourse.Materialsaredistributedasnecessary.,授業の中で適宜必要に応じ紹介する,"Studentsshouldbringadictionary(aPCwhenasked)toclassandbepreparedtoparticipatefullyinclassroomactivities.
※担当教員から指示があれば、パソコンを持参してください。",本授業の授業計画に沿って、準備学習と復習を行ってください。さらに、授業で指示された課題がある場合は、それを達成するとともに、一定時間(4時間程度）の自主的な学習が重要です。,,,,,,,,,,,,,
