システム工学部,制御工学,長瀬賢二,"3年,4年",火２,前期,"選択,選必",2,本講義では、伝達関数に基づく動的システムの表現方法とその特性解析の方法について学ぶ。動的システムから伝達関数を導出するところから始め、ブロック線図、時間応答と安定性、また、伝達関数の図的表現である，ナイキスト線図、ボード線図などについても学ぶ。これらの知識は、制御系の特性解析やコントローラの設計を行う上での基礎となる。,動的システムから伝達関数を導出する方法と、伝達関数に基づくシステムの特性解析の方法について、基本的な事項が理解できていることを目標とする。,試験の成績と課題レポートにより総合的に評価する。,斉藤、徐著：制御工学－フィードバック制御系の考え方－、森北出版,添田喬，中溝高好：自動制御の講義と演習，日新出版,受講に当たっては、「フーリエ解析」「機械力学」「電気回路」を受講、もしくは、その内容を理解していること。,本授業の授業計画に沿って、準備学習1.5時間と復習2時間を行ってください。さらに、授業内容に関連する課題に関する調査・考察を含めて、毎回の授業ごとに自主的学修を求めます。,複素数と基本関数,ラプラス変換,逆ラプラス変換,動的システム,伝達関数,ブロック線図,時間応答,前半のまとめと中間試験,安定性と安定判別,周波数応答とナイキスト軌跡,基本要素のナイキスト軌跡,ボード線図の概要,基本要素のボード線図
システム工学部,生物有機化学,坂本英文,"3年,4年",金１,前期,"選択,選必",2,生物の体のうち細胞は元より、そのほとんどは水と有機分子よりできている。ここでは、細胞膜を形成しているリン脂質から始まり糖類やアミノ酸などの有機分子、タンパク質や遺伝情報を司るDNAで代表されるポリヌクレオチドなどの有機高分子について、これまでに習得した有機化学の知識に基づいて講義する。,「基礎生命科学」、「生命科学」の授業と大きく関連しており、本講義では生体に関係する有機化学合物を中心に、神経伝達物質や、遺伝情報の伝達からタンパク質合成に至るまでの生化学の基礎知識を習得することを目指す。,基本的には、各章の終了時に行う小テストと期末試験で評価する。,"「マクマリー生物有機化学生化学編原著8版」JohnMcMarry他著・菅原二三男,倉持幸司監訳・丸善出版・ISBN9784621302408","「ハート基礎有機化学三訂版」H.ハート他著・秋葉欣哉共訳・培風館
「ウィーバー分子生物学第４版」RobertF.Eeaver著・杉山弘他監訳・化学同人
「生化学基礎の基礎―知っておきたいコンセプト」江崎信芳,藤田博美著・化学同人
「ベーシックマスター分子生物学」東中川徹他著・オーム社
「生命系の基礎有機化学」赤路健一,福田常彦著・化学同人",随時小テストを行うので、十分な復習が必要である。,十分に学習内容を理解するため、本授業の授業計画に沿って、準備学習１時間と復習１時間を行うこと。さらに、授業内容に関連する課題に関する調査・考察を含めて、毎回の授業ごとに自主的学習を求める。,アミノ酸,ペプチド・タンパク質,タンパク質の構造と性質,酵素の働き,酵素の作用機構と調節,単糖類の構造,単糖類の反応と多糖類,脂質の構造と反応,リン脂質と糖脂質,核酸の構成,DNAの複製とRNAの合成,タンパク質の合成,ホルモン
システム工学部,精密物質実験Ｂ,"秋元郁子,宇野和行,大須賀秀次,奥野恒久,木田浩嗣,坂本英文,田中一郎,中原佳夫,橋本正人,林聡子,矢嶋摂子,山門英雄,尾崎信彦,坂本隆",4年,時間外,後期,必,2,"本科目は３年次配属された各研究グループにおいてそれぞれ実施される。物質の性質を定性的・定量的に評価することにより既知の法則や実験事実を検証し、それらの理解を深めます。また、卒業研究に備えて、実験装置や測定装置の原理や測定方法を学びます。（各研究グループとその実験内容をそれぞれ授業計画欄に示す。）
精密物質学科の教育課程の後半に置かれている七つの教育研究分野に属する専門科目を履修する段階の中盤に位置します。それまでに学習した内容を、実験を通してより深く理解し専門性を高めるとともに第７-８セメスタで実施される卒業研究に備えます。
なお、この科目は担当教員（林）の化学会社の研究員をしていた実務経験を活かした実務的な授業内容を含みます。",３年次配属された研究グループの専門分野に関連する基本的法則や手法を習得する。,専門分野に関連する基本的法則や手法について卒業研究を遂行するに足るレベルまで習得できれば合格である。,各研究グループで指示する。,"和歌山大学安全衛生委員会，安全衛生マニュアル（和歌山大学）
その他，各研究グループで指示する。",,各研究グループでの指示に従って、あらかじめ実験の意味や手順を理解したうえで授業に臨んで下さい。また、疑問点があれば、事前に指導教員に質問して理解してから実験を行って下さい。さらに，授業内容に関連する課題を含めて，毎回の授業ごとに復習をして下さい。,"物性理論グループ：(1)固体物理入門
電子材料グループ：(1)安全教育（薬品・ガス・電気）
無機錯体化学グループ：(1)実験室での安全
分析化学グループ：(1)溶液調製
構造有機化学グループ：(1)研究室での安全教育
ソフトマテリアル設計グループ：(1)ガラス細工
光機能・ナノ材料グループ：(1)実験室での安全に関する注意点、守るべき事項について
物理化学グループ：(1)安全教育
生物化学グループ：(1)核酸検出分子プローブの有機合成の基礎","物性理論グループ：(2)凝縮物質の形態と分類
電子材料グループ：(2)電子回路の基礎
無機錯体化学グループ：(2)試薬類の管理と安全
分析化学グループ：(2)合成用溶媒の精製
構造有機化学グループ：(2)ガラス細工・薬品の取扱い・器具の洗い方
ソフトマテリアル設計グループ：(2)ガラス器具の取扱い
光機能・ナノ材料グループ：(2)真空と真空装置の取扱い
物理化学グループ：(2)データ処理と誤差の取扱い
生物化学グループ：(2)核酸検出分子プローブの有機合成の応用","物性理論グループ：(3)結晶構造の分類
電子材料グループ：(3)データ処理と誤差の取扱い
無機錯体化学グループ：(3)溶媒類の管理と安全
分析化学グループ：(3)合成用試薬の精製(再結晶)
構造有機化学グループ：(3)秤量・ＴＬＣ・廃棄と回収法
ソフトマテリアル設計グループ：(3)反応装置の組み立て方
光機能・ナノ材料グループ：(3)真空計測器の種類と取り扱い
物理化学グループ：(3)ガラス器具の取扱い
生物化学グループ：(3)核酸検出分子プローブの有機合成の実習","物性理論グループ：(4)並進対称性、基本格子
電子材料グループ：(4)真空と真空ポンプ
無機錯体化学グループ：(4)測定器の基本操作
分析化学グループ：(4)合成用試薬の精製(蒸留)
構造有機化学グループ：(4)実験の準備・整理・実験室の事後整理
ソフトマテリアル設計グループ：(4)薄層クロマトグラフィーの取扱い
光機能・ナノ材料グループ：(4)質量分析器の原理
物理化学グループ：(4)真空装置の取扱い（ポンプ）
生物化学グループ：(4)低分子検出分子プローブの有機合成の基礎","物性理論グループ：(5)X線回折
電子材料グループ：(5)真空度測定
無機錯体化学グループ：(5)器具の安全な利用法
分析化学グループ：(5)合成用試薬の精製(カラムクロマトグラフィー)
構造有機化学グループ：(5)反応装置の組立・混合の方法・加熱と冷却
ソフトマテリアル設計グループ：(5)非極性化合物のカラムクロマトグラフィーによる分離
光機能・ナノ材料グループ：(5)質量分析器の取扱い
物理化学グループ：(5)真空装置の取扱い（ガラスライン）
生物化学グループ：(5)低分子検出分子プローブの有機合成の応用","物性理論グループ：(6)逆格子、k空間
電子材料グループ：(6)真空装置の取扱い
無機錯体化学グループ：(6)pH測定
分析化学グループ：(6)合成用試薬の同定
構造有機化学グループ：(6)薬品の純度と精製
ソフトマテリアル設計グループ：(6)極性化合物のカラムクロマトグラフィーによる分離
光機能・ナノ材料グループ：(6)分光器の原理
物理化学グループ：(6)試薬の取扱い（気体、液体）
生物化学グループ：(6)低分子検出分子プローブの有機合成の実習","物性理論グループ：(7)ブリルアンゾーン
電子材料グループ：(7)真空蒸着法による薄膜作製
無機錯体化学グループ：(7)精度と確度
分析化学グループ：(7)イオン感応物質の合成
構造有機化学グループ：(7)抽出・再結晶・ろ過
ソフトマテリアル設計グループ：(7)抽出と乾燥
光機能・ナノ材料グループ：(7)光検出器
物理化学グループ：(7)試薬の取扱い（固体）
生物化学グループ：(7)HPLCによる分子プローブの精製","物性理論グループ：(8)弾性体の力学
電子材料グループ：(8)電着法による薄膜作製
無機錯体化学グループ：(8)無機合成の考え方
分析化学グループ：(8)イオン感応物質の精製
構造有機化学グループ：(8)乾燥剤の取扱い方
ソフトマテリアル設計グループ：(8)再結晶による精製
光機能・ナノ材料グループ：(8)光スペクトル測定の原理
物理化学グループ：(8)分子軌道法（基礎）
生物化学グループ：(8)NMRを用いた分子プローブのキャラクタリゼーション","物性理論グループ：(9)格子振動（古典力学）
電子材料グループ：(9)薄膜の膜厚測定
無機錯体化学グループ：(9)無機合成の手法
分析化学グループ：(9)イオン感応物質の同定
構造有機化学グループ：(9)気体物質の取扱い方
ソフトマテリアル設計グループ：(9)分留、減圧蒸留による精製
光機能・ナノ材料グループ：(9)光スペクトル測定
物理化学グループ：(9)分子軌道法（応用）
生物化学グループ：(9)質量分析計を用いた分子プローブのキャラクタリゼーション",")格子振動（音響型、光学型）
電子材料グループ：(10)電子顕微鏡による薄膜表面観察
無機錯体化学グループ：(10)合成反応
分析化学グループ：(10)光応答性化合物の合成
構造有機化学グループ：(10)IR,UVの基本操作
ソフトマテリアル設計グループ：(10)溶媒精製－乾燥と蒸留
光機能・ナノ材料グループ：(10)光学部品の取扱い
物理化学グループ：(10)分子軌道法（演習）
生物化学グループ：(10)紫外・可視分光光度計を用いた分子プローブのキャラクタリゼーションの基礎","物性理論グループ：(11)格子振動（基準振動、状態密度）
電子材料グループ：(11)AFMによる薄膜表面観察
無機錯体化学グループ：(11分離と精製
分析化学グループ：(11)光応答性化合物の精製
構造有機化学グループ：(11)1HNMRの基本操作
ソフトマテリアル設計グループ：(11)合成反応（光環化反応）
光機能・ナノ材料グループ：(11)レーザー装置の取扱い
物理化学グループ：(11)工作機械の取扱い（旋盤）
生物化学グループ：(11)紫外・可視分光光度計を用いた分子プローブのキャラクタリゼーション","物性理論グループ：(12)格子振動（量子力学）
電子材料グループ：(12)有機薄膜トランジスタの作製
無機錯体化学グループ：(12)赤外分光法
分析化学グループ：(12)光応答性化合物の同定
構造有機化学グループ：(12)13NMRの基本操作
ソフトマテリアル設計グループ：(12)合成反応（光重合反応）
光機能・ナノ材料グループ：(12)高圧ガスボンベの取扱い方
物理化学グループ：(12)工作機械の取扱い（フライス盤）
生物化学グループ：(12)蛍光分光光度計を用いた分子プローブのキャラクタリゼーションの基礎","物性理論グループ：(13)フォノンの物理
電子材料グループ：(13)有機薄膜トランジスタの移動度評価
無機錯体化学グループ：(13)熱分析・元素分析法
分析化学グループ：(13)機能性高分子の合成
構造有機化学グループ：(13)Massの基本操作
ソフトマテリアル設計グループ：(13)合成反応（無水付加反応）
光機能・ナノ材料グループ：(13)寒剤の取扱い方
物理化学グループ：(13)電子機器の取扱い
生物化学グループ：(13)蛍光分光光度計を用いた分子プローブのキャラクタリゼーション"
システム工学部,地域環境管理,金子泰純,"2年,4年",水２,後期,"選択,選必",2,"地域環境を保全し創造していくには、地域環境の特性を把握したうえ、長期的なビジョンにもとづき、総合的に地域環境を管理していくことが重要である。ここでは、環境共生都市づくりの系譜からはじめ、地域環境管理の概念・計画、環境のマネジメント手法等の講義と事例紹介、簡単な演習によって環境共生の理念を理解し、計画手法の修得を目指す。
地域環境の把握、解析、評価、計画に関する科目の一つであり、環境カルテ演習および都市環境設計製図が関連演習科目である。都市デザイン、地域環境システム、生活環境システムが関連科目である。",環境管理の理論を理解するとともに、対象とする地域の特性を把握し、課題を発見し、その解決のために計画を総合的に作成することができること。また、それをわかり易く表現できること。,レポート30％、期末試験70％,,"環境システム-その理念と基礎手法-土木学会環境システム委員会編、共立出版
地域共生の都市計画（第二版）三村浩史著、学芸出版",,準備学習として、日頃から様々な地域の環境に触れるように心がけ、都市・農村・自然環境を10回×3時間程度、探索してください。また、その経験を活かして30時間程度をかけレポートを作成してください。,地域環境管理の背景と目的：環境共生都市づくりの系譜,環境資源と風土,地域環境管理の概念,環境管理計画の手法,環境管理計画の手順,環境管理計画の事例：（その１）市レベルの計画（住宅都市の事例）,環境管理計画の事例（その２）：市レベルの計画（大都市近郊自立型都市の事例）,環境管理計画の事例（その３）：県・国レベルの計画,家庭レベルでの環境管理：環境家計簿と住居の省エネ,企業における環境管理：EMS（その１）ビル管理の省エネ,企業における環境管理：EMS（その２）物流での省資源・省エネ,大学の環境管理：グリーン・キャンパス,地球温暖化防止地域計画
システム工学部,地域環境システム,山本祐吾,"2年,4年",火４,前期,"選択,選必",2,"地域環境を社会システムとして捉え、その総合的理解に基づいて持続可能な地域づくりに向けた計画や行動を組み立ててゆく視点と手法を学ぶ。
そのために、計画の要素や枠組み、道具立て、さらにマネジメントの仕組みを理解することに加えて、環境影響の定量化手法、将来予測の考え方、代替案評価の手法についても学ぶ。",地域やプロジェクトを環境システム的に計画・分析・評価する視点と手法を理解し、地域の個性や特性に応じた持続可能な社会システムの計画づくりに応用してゆく姿勢と能力を身につけることが目標である。,レポート、小テスト（60％程度）と試験（40％程度）の成績で評価する。,適宜、説明資料等を配布する。,土木学会環境システム委員会編：「環境システム−その理念と基礎手法−」、共立出版、1998年,,本授業の授業計画に沿って、準備学習15時間と復習45時間を行ってください。さらに、授業内容に関連する課題に関する調査・考察を含めて、毎回の授業ごとに自主的学修を求めます。,ガイダンス：なぜ地域環境システムか？,地域環境の課題１：地球温暖化防止に向けた国内外の動向,地域環境の課題２：廃棄物処理をめぐる問題と資源循環,地域環境計画の枠組みやマネジメントシステム,都市・地域環境インフラの計画１：都市代謝管理の系譜,都市・地域環境インフラの計画２：産業共生システムや地域循環圏の形成,都市・地域環境分析の方法論１：物質フロー分析と環境指標,都市・地域環境分析の方法論２：LCAの理論と実際,都市・地域環境分析の方法論３：隠れた資源消費への関心,都市・地域環境分析の方法論４：空間情報解析の手法,目標設定と将来予測の手法：シナリオ・ライティングやプランニング,代替案評価の方法論１：費用便益分析の基礎と割引率の概念,代替案評価の方法論２意思決定手法としての構造化モデル
システム工学部,ディジタル信号処理,野村孝徳,"3年,4年",火２,後期,"選択,選必",2,"まず，信号そのものについての考え方や枠組みを説明し，信号のサンプリングとA/D変換，ベクトルとしての信号のとらえ方，ノイズやランダム信号の考え方を導入し簡潔に説明する．次に，信号処理の意味と目的を明らかにした後に，信号処理の基本である信号の変換と情報の圧縮，分類について説明する．最後に信号処理の応用例をいくつか述べる．
工学で扱うあらゆる波（電波，光波など）を処理するために必要な科目である．数学を道具として使用するが，それほど高度な数学を要するわけではない．",ディジタル信号処理のポイントが理解できれば合格である．フーリエ変換を信号処理の道具として使える／使いこなせるようになってほしい．,原則，毎回宿題を課します．宿題の点数と試験（中間試験，期末試験）の点数を合わせて成績をつけます．,原理がわかる・現場で使える信号処理伊東一良編丸善株式会社,未定,,本授業の授業計画に沿って，準備学習2時間と復習2時間をおこなおう．毎回出題する課題がその助けになる．課題を解こうすると自ずと授業内容の復習ができる．また，課題は次回の講義の内容にも関係するので準備学習にもなる．次回の講義で学ぶところに目を通しておくだけでも，授業の理解に役立つ．これ以外にも授業ででききた項目に関する自主的学修を求めます．,授業概要，信号とは,サンプリングとA/D変換：アナログデータの標本化とエリアシング,サンプリングとA/D変換：アナログデータの量子化と量子化誤差,フーリエ級数とフーリエ変換,離散フーリエ変換：離散フーリエ変換の定義,離散フーリエ変換：離散フーリエ変換の性質,前半のまとめと中間試験,高速フーリエ変換：高速フーリエ変換の計算アルゴリズム,高速フーリエ変換：高速フーリエ変換の計算量，2次元信号への拡張,信号のフィルタリング：周波数フィルタリング,信号のフィルタリング：時間軸フィルタリングおよび周波数フィルタリングとの関係,相関演算,最小自乗法と主成分分析：最小自乗法の定義，計算方法
システム工学部,都市環境計画,吉田登,"2年,4年",火２,後期,"選択,選必",2,"都市とそれを支える環境との関わりを捉えたうえで、環境保全型都市を評価する視点について論じ、その計画技法を大気や水質など様々な環境質や環境分野における具体的な計画事例に即して紹介する。さらに持続可能な社会づくりのプロセスにおける環境計画と参画・連携の在り方や、環境計画を支援する環境数理技法について論じる。
また、この科目は道路計画の実務経験者をゲストスピーカーとして招き、道路計画の実務や将来動向を紹介いただくことにより、実践的教育を目指します。",都市環境計画を考える基礎となる土木計画に関する理解のもと，前半は都市計画から環境計画への系譜，大気や水質など様々な環境質や上下水道やごみ処理施設など都市環境施設ごとに多様な都市環境の計画論を学び，後半は都市環境計画を支援するモデル技法について理解することを到達目標とする。,レポート（20点）、中間試験（40点）、期末試験（40点）により評価する。,特になし。講義資料を作成。,末石冨太郎＋環境計画研究会著：『環境計画論』、森北出版,講義資料の配布はMoodleにて行う。,本授業の授業計画に沿って、準備学習2時間（計30時間）と復習2時間（計30時間）を行ってください。さらに、授業内容に関連する課題に関する調査・考察を含めて、毎回の授業ごとに自主的学修を求めます。,都市と環境－都市計画から環境計画へ,土木計画とシステム分析,社会資本の整備と計画,道路の計画（実務経験者をゲストスピーカーとして招いて講演）,上水道の計画,下水道の計画,ごみ処理施設の計画,環境計画,前半のまとめ，中間試験,都市環境計画を支援するモデル,問題構造化のモデル分析,需要予測のモデル分析　回帰モデル,環境評価のモデル分析　誘発環境負荷の産業連関モデル
システム工学部,半導体工学,"田中一郎,宇野和行","3年,4年",水２,前期,"選択,選必",2,"この授業では、半導体デバイスの基礎事項を学ぶ。シリコンを中心とした半導体を用いたpn接合ダイオード、金属-半導体接触ダイオード、電界効果トランジスタの動作原理を始めとする基礎事項を取り扱う。半導体デバイスの基礎は、それを用いたシステムの応用を考える上で基本的な知識である。半導体デバイスの基礎を学ぶためには、固体物性の基礎および電磁気学に関する知識、電気回路や電子回路に関する興味や知識が必要である。半導体デバイスの基礎は、それを用いたシステムへの応用を考える上で基本的な知識である。さらに将来現れる新材料や新デバイス、それらを用いた電子機器、新システムを論じる際に有用な知識となるものと考えられる。
さらにこの科目は、担当教員（田中）の企業における研究開発職としての実務経験を活かした半導体に関する実務的な授業内容を含みます。",以下のテーマに関し、定性的な理解と定量的な把握ができることを目標とする。１．半導体結晶のバンド構造とキャリア濃度、２．半導体pn接合と空乏層、３．pn接合およびショットキー接触ダイオードの電流・電圧特性、４．MISダイオードの容量・電圧特性、５．MIS電界効果トランジスタの原理と静特性,中間試験と期末試験をそれぞれ50%ずつの割合で評価する。,新版基礎半導体工学・國岡昭夫、上村喜一・朝倉出版・425422138X,なし,トランジスタなどの電子デバイスの動作原理を理解する上で、バンド構造が正しく描けることは大変重要です。細かい点も疎かにしないよう注意して下さい。,本授業の授業計画に沿って、準備学習と復習を行ってください。予め教科書を読んで分からないことや疑問点を整理して授業に臨んで下さい。さらに演習問題を配布しますので、それを解くことで復習をしてください。,半導体結晶のエネルギーバンド構造,半導体中のキャリア濃度,pn接合ダイオードのエネルギーバンドと整流作用,pn接合ダイオードの電流・電圧特性,空乏層容量と空乏層中の電位分布,pn接合の評価（電流・電圧特性と容量・電圧特性）,光とpn接合（太陽電池、フォトダイオード、発光・レーザダイオード）,前半のまとめと中間試験,金属-半導体（ショットキー）接触のエネルギーバンド構造,ショットキー接触の電流・電圧特性と容量・電圧特性,オーミック接触とその形成方法について実務経験に基づいて解説する,金属-絶縁体-半導体(MIS)ダイオードの容量・電圧特性,金属-絶縁体-半導体(MIS)電界効果トランジスタの構造と基本動作
システム工学部,ヒューマンインタフェース,"松延拓生,宮部真衣","3年,4年",時間外,前期,"選択,選必",2,"電子化により，機器がブラックボックス化し，操作の手がかりとなるインタフェース設計の重要性が増している．どのようにインタラクションを構築するか，そしてそのインタラクションをどのように評価するのか，既存のインタフェース理論他に基づき講義を行う．
本授業を含めたヒューマンインタフェース系の単位認定は，日本人間工学会認定人間工学専門家資格を取得するための条件となる．",ヒューマンインタフェースの諸理論を理解し，システム，特に製品の操作部やインタフェース設計とユーザビリティ評価ができる能力を養成する．課題は創造性を高めるため，ヒューマンインタフェース関係の項目をテーマとして授業で習った理論や考え方をベースに，オリジナリティのある視点で実践する．,毎回の授業で行なう小テスト+演習課題の合計による．演習課題では個別のテーマに合わせて授業で習った理論や考え方をベースに活用できた場合には，A以上の評価を与える．,未定,"インタフェースデザインの教科書，井上勝雄，丸善出版
ワークショップ人間生活工学　第三巻　インタラクティブシステムのユーザビリティ，社団法人人間生活工学研究センター編，丸善",欠席を５回以上(遅刻２回で欠席１とする)した場合は，課題の提出・不提出にかかわらず不合格となります．,参考書などを用いた準備学習30時間、授業内容に関連する課題に関する調査・考察を含めて自主的学修30時間を行ってください。,初回ガイダンスおよび開発プロセスと各回の位置づけ,人間の認知と記憶（１）：認知のプロセス,人間の認知と記憶（２）：記憶とインタフェース,人間の認知モデル（１）：認知モデル,人間の認知モデル（２）：メンタルモデル,人間の認知モデル（３）：モデルの構築演習,インタフェースとヒューマンエラー,操作用語による分類,設計の手法,ユーザビリティと評価の手法,評価とプロトタイピング,ユーザーの視点,質問紙調査と分析
システム工学部,物理化学Ⅰ,山門英雄,"2年,4年",水１,前期,"必,選択,選必",2,物理化学は、多様な化学の世界を物理学の手法を用いて理解・解明していく学問である。本講義では、物理学や数学の基礎を元に物理化学の基礎的な理解を深めることを目指して、前期量子論、量子力学への入門準備、周期表、化学結合、分子の構造などについて扱う。これらの考え方は、無機化学、有機化学、分析化学などとも関連が深い。結晶構造に関連し、その予測法の最新状況についても言及する予定である。,授業計画に挙げた物理化学的内容についての基礎知識、及び基本的な考え方の習得を目指す。各自の予習・復習により、講義で直接とりあげられなくとも関連する教科書記載内容について理解し、また教科書には書かれていなくても講義中に触れられた事柄についての深い理解を目指す。種々の現象に対して、物理化学的考察を的確に行えるようになっていくことを到達目標とする。,講義内容に関する理解状況を、期末試験(70%)、レポート(20%)、平常点(10%)により評価する。,"基礎物理化学第2版(上、下)、P.Atkins・JuliodePaula・RonaldFriedman著、千原秀昭・稲葉章訳、東京化学同人、ISBN9784807909452,ISBN9784807909469)
（又は基礎物理化学(上、下)、P.Atkins・JuliodePaula・RonaldFriedman著、千原秀昭・稲葉章訳、東京化学同人、ISBN9784807907502,ISBN97848079075119）
（又は物理化学要論、P.Atkins・JuliodePaula著、千原秀昭・稲葉章訳、東京化学同人、ISBN9784807907816）
（又は物理化学(上、下)、P.Atkins・JuliodePaula著、千原秀昭・中村亘男訳、東京化学同人、ISBN9784807906956,ISBN9784807906963）
図説量子化学、大野公一・山門英雄・岸本直樹著、裳華房、ISBN9784785334086",量子化学、大野公一著、岩波書店、ISBN9784000079860,,本授業の授業計画に沿って、準備学習2時間と復習2時間を行ってください。さらに、授業内容に関連する課題に関する調査・考察を含めて、毎回の授業ごとに自主的学修を求めます。,序論,量子論,原子構造と周期表,量子化学（基礎）,量子化学（化学結合）,量子化学（分子構造）,分子間相互作用,結晶構造/演習,相平衡,自由エネルギー,電気化学（溶液中のイオン）,電気化学（化学電池）,電気化学（標準電位）
システム工学部,物理化学Ⅱ,山門英雄,"2年,4年",火１,後期,"選択,選必",2,本講義では、物理化学Iで学んだことを基礎として、電子スペクトル、振動・回転スペクトル、物質の電気的・磁気的性質、固体表面、及びそれらと熱力学、化学反応との関係などについて学ぶ。構造解析や固体物理学、統計力学などとも関連が深い科目である。,授業計画に挙げた物理化学的内容についての知識、及び考え方の習得を目指す。各自の予習・復習により、講義で直接とりあげられなくとも関連する教科書記載内容について理解し、また教科書には書かれていなくても講義中に触れられた事柄についての深い理解を目指す。種々の現象に対して、物理化学的考察を的確に行えるようになることを到達目標とする。,講義内容に関する理解状況を、期末試験(70%)、レポート(20%)、平常点(10%)により評価する。,"基礎物理化学第2版(上、下)、P.Atkins・JuliodePaula・RonaldFriedman著、千原秀昭・稲葉章訳、東京化学同人、ISBN9784807909452,ISBN9784807909469)
（又は基礎物理化学(上、下)、P.Atkins・JuliodePaula・RonaldFriedman著、千原秀昭・稲葉章訳、東京化学同人、ISBN9784807907502,ISBN97848079075119）
（又は物理化学要論、P.Atkins・JuliodePaula著、千原秀昭・稲葉章訳、東京化学同人、ISBN9784807907816）
（又は物理化学(上、下)、P.Atkins・JuliodePaula著、千原秀昭・中村亘男訳、東京化学同人、ISBN9784807906956,ISBN9784807906963）","物理化学、関一彦著、岩波書店、ISBN9784000079822
量子物理化学、大野公一著、東京大学出版会、ISBN9784130621212",,本授業の授業計画に沿って、準備学習2時間と復習2時間を行ってください。さらに、授業内容に関連する課題に関する調査・考察を含めて、毎回の授業ごとに自主的学修を求めます。,電子スペクトル,純回転スペクトル,振動スペクトル,振動回転スペクトル,黒体放射,演習,物質の電気的性質,固体の電子構造,物質の磁気的性質,常磁性、反磁性、強磁性、反強磁性、フェリ磁性,電子スピン、項の記号,磁気共鳴,固体表面
システム工学部,物理学演習,"宇野和行,秋元郁子,尾崎信彦,山門英雄,小田将人","2年,4年",金３,後期,"必,選択,選必",1,第３セメスタ（一部、第４セメスタを含む）で受講してきた物理の各分野およびそれに関連する分野について、演習問題を解くことにより基礎を固め実践的な理解を深めることを目標とする。毎年２名の教員が担当し、物理数学、力学、電磁気学、前期量子論、量子力学の各分野を演習する。本演習を通じて応用物理メジャーで学ぶ物理系科目の基盤となる事項をより確かなものとすることを目的とする。,この演習で行う内容は，今後の勉学・研究の基礎となる部分であり，全てを理解し修得する必要がある。予習課題を解いてきて授業に出席し，演習に臨んで理解を深めることを基本とする。これにより，理解が不足していた部分の補完や，さまざまな場面に適応できる応用力を身につけることが目標である。,課題の提出状況とその内容，受講態度，テスト結果を総合的に判断して評価を行う。,資料を配布する。,特に指定しない。図書館で「量子力学」「演習」で検索するか，請求記号420-421あたりの棚を探すと数多くの量子力学関係の演習書が見つかる。,"この単位は必修単位であるだけではなく，卒業研究着手必要科目である。毎週こつこつと演習に取り組み，確実な学修を心がけること。

関数電卓が必要となるので，関数電卓を用意すること。スマホの関数電卓アプリでもよいし，パソコンを関数電卓代わりにして計算できるのならパソコンでも良い。配布物は原則としてMoodleで配布するので，閲覧するための端末も用意すること。",Moodleにある課題を事前に確認し，予習してから演習に参加すること。予習時間は数時間かかることが想定されているので，当日や前日に予習を開始するのではなく，数日前から取り組むようにすること。,ニュートンの運動方程式,単振動,連成振動,ラグラジアンとハミルトニアン,ベクトル解析,電場とクーロンの法則,マクスウェル方程式,波動方程式,前期量子論,シュレディンガー方程式,１次元井戸型ポテンシャル,トンネル効果,調和振動子
システム工学部,プログラミング言語,鯵坂恒夫,"2年,4年",水２,後期,"必,選択,選必",2,"プログラムの記述と構成に関する一般的な原理を理解することを目標とする．コンピュータの基本的な構成と機能・動作を反映する部分に始まり，データや制御の抽象化・構造化，さらにモジュール化に至るプログラミング技法とその意義を整理し正しく理解する．特定のプログラミング言語の文法をおぼえるのが目的ではないが，技法を具体的に説明するためＣ言語を用いる．
これまでに体験したプログラムの書き方・組み立て方を，技法として整理する意味あいがある．ここで基本的なプログラミング技法をしっかりおさえ，それをさまざまなアルゴリズムの実現やシステム機能の実装に活用する能力へと展開する．",型と変数，式とその評価，データ構造と制御構造など，プログラムの基本的概念要素の正しい理解（プログラムを読む能力）をもって合格とする．それを具体的問題に適用しプログラ「ミング」する能力（書く能力）に結びつけられれば良のレベル，さらにモジュール化や保守性に対する理解を伴えば優のレベルの成績評価を与える．,授業中の演習の成績80%，授業中の小試験（2回程度）20%．（定期試験期間の期末試験は実施しない．）,B.W.カーニハン，D.M.リッチー著，石田晴久訳：プログラミング言語C（第2版），共立出版,授業中に適宜指示,,事前配布資料および教科書の指示する箇所に関する準備学習を各授業回ごとに1時間，各授業回で必ず行う「ワーク」に関する復習と知識の整理・確認を2時間行うことが必要です。その他，授業でとりあげる例題について，自主的にプログラミングをしてみることが望まれます。,コンピュータの概念的構成とプログラム構成の基本,手続き・関数の導入,オペレーティングシステムとの連係,データ型・配列,モジュール化プログラミング,ポインタ,構造化プログラミング,疑似プログラミングと段階的詳細化,データ設計・データ構造,文と式,制御構造の記述と保守性,プログラム設計,計算機言語処理の概略と字句解析
